2016-12-28T06:26:18.938+0000 I COMMAND  [conn42] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/marina-bay-singapore-countdown-2017/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482906377541), url: "http://thehoneycombers.com/singapore/event/marina-bay-singapore-countdown-2017/", title: "Marina Bay Singapore Countdown 2017", category: "Arts and Culture", startDate: new Date(1483142400000), endDate: new Date(1483142400000), location: "Marina Bay", date: "Saturday, December 31", venue: "Marina Bay", contact: "", website: "www.marinabaycountdown.sg", description: "Celebrate in the New Year in true style at this landmark event, which promises a night of revelry with musical performances and magnificent fireworks ...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/Marina-Bay-Singapore-Countdown-2016_Credit-Urban-Redevelopment-Authority-Andre...", googleMapsAlt: null }, $setOnInsert: { __v: 0, createdAt: new Date(1482906377541) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482906377541), url: "http://thehoneycombers.com/singapore/event/marina-bay-singapore-countdown-2017/", title: "Marina Bay Singapore Countdown 2017", category: "Arts and Culture", startDate: new Date(1483142400000), endDate: new Date(1483142400000), location: "Marina Bay", date: "Saturday, December 31", venue: "Marina Bay", contact: "", website: "www.marinabaycountdown.sg", description: "Celebrate in the New Year in true style at this landmark event, which promises a night of revelry with musical performances and magnificent fireworks ...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/Marina-Bay-Singapore-Countdown-2016_Credit-Urban-Redevelopment-Authority-Andre...", googleMapsAlt: null }, $setOnInsert: { __v: 0, createdAt: new Date(1482906377541) } } keysExamined:0 docsExamined:45 nMatched:1 nModified:1 numYields:1 reslen:941 locks:{ Global: { acquireCount: { r: 2, w: 2 } }, Database: { acquireCount: { w: 2 } }, Collection: { acquireCount: { w: 2 } } } protocol:op_query 159ms
2016-12-28T06:26:19.076+0000 I COMMAND  [conn46] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/what-is-not-visible-is-not-invisible-at-the-national-museum-of-singapore/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482906378338), url: "http://thehoneycombers.com/singapore/event/what-is-not-visible-is-not-invisible-at-the-national-museum-of-singapore/", title: "What Is Not Visible Is Not Invisible at the National Museum of Singapore", category: "Arts and Culture", startDate: new Date(1475798400000), endDate: new Date(1487462400000), location: "National Museum of Singapore, 93 Stamford Road, Singapore 178897", date: "Friday, October 7 - Sunday, February 19", venue: "National Museum of Singapore, 93 Stamford Road, Singapore 178897", contact: "shermaine.chong@tateanzur.com", website: "www.nationalmuseum.sg", description: "What is Not Visible is Not Invisible broadly surveys the imaginary and the temporary through 34 selected artworks from the French Regional Collections...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/10/08395c-FRAC-Exhibition-Masthead-24cm-300dpi-930x550.jpg", googleMapsAlt: "Singapore 178897" }, $setOnInsert: { __v: 0, createdAt: new Date(1482906378338) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482906378338), url: "http://thehoneycombers.com/singapore/event/what-is-not-visible-is-not-invisible-at-the-national-museum-of-singapore/", title: "What Is Not Visible Is Not Invisible at the National Museum of Singapore", category: "Arts and Culture", startDate: new Date(1475798400000), endDate: new Date(1487462400000), location: "National Museum of Singapore, 93 Stamford Road, Singapore 178897", date: "Friday, October 7 - Sunday, February 19", venue: "National Museum of Singapore, 93 Stamford Road, Singapore 178897", contact: "shermaine.chong@tateanzur.com", website: "www.nationalmuseum.sg", description: "What is Not Visible is Not Invisible broadly surveys the imaginary and the temporary through 34 selected artworks from the French Regional Collections...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/10/08395c-FRAC-Exhibition-Masthead-24cm-300dpi-930x550.jpg", googleMapsAlt: "Singapore 178897" }, $setOnInsert: { __v: 0, createdAt: new Date(1482906378338) } } keysExamined:0 docsExamined:11 nMatched:1 nModified:1 numYields:0 reslen:1354 locks:{ Global: { acquireCount: { r: 1, w: 1 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { w: 1 } } } protocol:op_query 159ms
2016-12-28T06:26:19.078+0000 I COMMAND  [conn43] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/shaking-shakespeare-exhibtion/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482906378337), url: "http://thehoneycombers.com/singapore/event/shaking-shakespeare-exhibtion/", title: "Shaking it with Shakespeare Exhibtion", category: "Arts and Culture", startDate: new Date(1463184000000), endDate: new Date(1483228800000), location: "Singapore Philatelic Museum", date: "Saturday, May 14 - Sunday, January 1", venue: "Singapore Philatelic Museum", contact: "sherman.wong@tateanzur.com", website: "www.spm.org.sg", description: "Celebrate the life and times, and the enduring legacy of the world’s greatest playwright, William Shakespeare. This activity-based and fun-filled ex...", pictureUrl: null, googleMapsAlt: null }, $setOnInsert: { __v: 0, createdAt: new Date(1482906378337) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482906378337), url: "http://thehoneycombers.com/singapore/event/shaking-shakespeare-exhibtion/", title: "Shaking it with Shakespeare Exhibtion", category: "Arts and Culture", startDate: new Date(1463184000000), endDate: new Date(1483228800000), location: "Singapore Philatelic Museum", date: "Saturday, May 14 - Sunday, January 1", venue: "Singapore Philatelic Museum", contact: "sherman.wong@tateanzur.com", website: "www.spm.org.sg", description: "Celebrate the life and times, and the enduring legacy of the world’s greatest playwright, William Shakespeare. This activity-based and fun-filled ex...", pictureUrl: null, googleMapsAlt: null }, $setOnInsert: { __v: 0, createdAt: new Date(1482906378337) } } keysExamined:0 docsExamined:13 nMatched:1 nModified:1 numYields:0 reslen:1273 locks:{ Global: { acquireCount: { r: 1, w: 1 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { w: 1 } } } protocol:op_query 190ms
2016-12-28T06:26:19.105+0000 I COMMAND  [conn42] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/sky-high-social/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482906377980), url: "http://thehoneycombers.com/singapore/event/sky-high-social/", title: "Sky High Social", category: "Music and Nightlife", startDate: new Date(1483142400000), endDate: new Date(1483142400000), location: "Marina Bay Sands, 10 Bayfront Avenue, 018956", date: "Saturday, December 31", venue: "Marina Bay Sands, 10 Bayfront Avenue, 018956", contact: "", website: "www.marinabaysands.com", description: "Toast to a New Year of exciting adventures at Marina Bay Sands’ SkyPark Observation Deck, which boasts one of the best seats in the city for firewor...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/NY-Countdown_HR_02_credit-Andrew-Tan-930x550.jpg", googleMapsAlt: "018956" }, $setOnInsert: { __v: 0, createdAt: new Date(1482906377980) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482906377980), url: "http://thehoneycombers.com/singapore/event/sky-high-social/", title: "Sky High Social", category: "Music and Nightlife", startDate: new Date(1483142400000), endDate: new Date(1483142400000), location: "Marina Bay Sands, 10 Bayfront Avenue, 018956", date: "Saturday, December 31", venue: "Marina Bay Sands, 10 Bayfront Avenue, 018956", contact: "", website: "www.marinabaysands.com", description: "Toast to a New Year of exciting adventures at Marina Bay Sands’ SkyPark Observation Deck, which boasts one of the best seats in the city for firewor...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/NY-Countdown_HR_02_credit-Andrew-Tan-930x550.jpg", googleMapsAlt: "018956" }, $setOnInsert: { __v: 0, createdAt: new Date(1482906377980) } } keysExamined:0 docsExamined:59 nMatched:1 nModified:1 numYields:0 reslen:899 locks:{ Global: { acquireCount: { r: 1, w: 1 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { w: 1 } } } protocol:op_query 163ms
2016-12-28T06:26:19.157+0000 I COMMAND  [conn44] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/bring-me-the-horizon/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482906377981), url: "http://thehoneycombers.com/singapore/event/bring-me-the-horizon/", title: "BRING ME THE HORIZON", category: "Music and Nightlife", startDate: new Date(1485993600000), endDate: new Date(1485993600000), location: "D'Marquee, Downtown East, 1 Pasir Ris Close, Downtown East, Singapore 519599", date: "Thursday, February 2", venue: "D'Marquee, Downtown East, 1 Pasir Ris Close, Downtown East, Singapore 519599", contact: "concerts@lamcproductions.com", website: "www.lamcproductions.com/bring-me-the-horizon", description: "Rock out to one of UK’s most important metal bands as they perform hits like “Drown” and “Happy Song” from their latest studio album That’...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/08/bring-me-the-horizon.jpg", googleMapsAlt: "Singapore 519599" }, $setOnInsert: { __v: 0, createdAt: new Date(1482906377981) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482906377981), url: "http://thehoneycombers.com/singapore/event/bring-me-the-horizon/", title: "BRING ME THE HORIZON", category: "Music and Nightlife", startDate: new Date(1485993600000), endDate: new Date(1485993600000), location: "D'Marquee, Downtown East, 1 Pasir Ris Close, Downtown East, Singapore 519599", date: "Thursday, February 2", venue: "D'Marquee, Downtown East, 1 Pasir Ris Close, Downtown East, Singapore 519599", contact: "concerts@lamcproductions.com", website: "www.lamcproductions.com/bring-me-the-horizon", description: "Rock out to one of UK’s most important metal bands as they perform hits like “Drown” and “Happy Song” from their latest studio album That’...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/08/bring-me-the-horizon.jpg", googleMapsAlt: "Singapore 519599" }, $setOnInsert: { __v: 0, createdAt: new Date(1482906377981) } } keysExamined:0 docsExamined:58 nMatched:1 nModified:1 numYields:1 reslen:1057 locks:{ Global: { acquireCount: { r: 2, w: 2 } }, Database: { acquireCount: { w: 2 } }, Collection: { acquireCount: { w: 2 } } } protocol:op_query 188ms
2016-12-28T06:26:19.214+0000 I COMMAND  [conn42] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/sky-high-social/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482906378419), url: "http://thehoneycombers.com/singapore/event/sky-high-social/", title: "Sky High Social", category: "Music and Nightlife", startDate: new Date(1483142400000), endDate: new Date(1483142400000), location: "Marina Bay Sands, 10 Bayfront Avenue, 018956", date: "Saturday, December 31", venue: "Marina Bay Sands, 10 Bayfront Avenue, 018956", contact: "", website: "www.marinabaysands.com", description: "Toast to a New Year of exciting adventures at Marina Bay Sands’ SkyPark Observation Deck, which boasts one of the best seats in the city for firewor...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/NY-Countdown_HR_02_credit-Andrew-Tan-930x550.jpg", googleMapsAlt: "018956" }, $setOnInsert: { __v: 0, createdAt: new Date(1482906378419) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482906378419), url: "http://thehoneycombers.com/singapore/event/sky-high-social/", title: "Sky High Social", category: "Music and Nightlife", startDate: new Date(1483142400000), endDate: new Date(1483142400000), location: "Marina Bay Sands, 10 Bayfront Avenue, 018956", date: "Saturday, December 31", venue: "Marina Bay Sands, 10 Bayfront Avenue, 018956", contact: "", website: "www.marinabaysands.com", description: "Toast to a New Year of exciting adventures at Marina Bay Sands’ SkyPark Observation Deck, which boasts one of the best seats in the city for firewor...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/NY-Countdown_HR_02_credit-Andrew-Tan-930x550.jpg", googleMapsAlt: "018956" }, $setOnInsert: { __v: 0, createdAt: new Date(1482906378419) } } keysExamined:0 docsExamined:59 nMatched:1 nModified:1 numYields:0 reslen:899 locks:{ Global: { acquireCount: { r: 1, w: 1 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { w: 1 } } } protocol:op_query 106ms
2016-12-28T07:26:56.987+0000 I -        [conn43] end connection 127.0.0.1:42592 (5 connections now open)
2016-12-28T07:26:59.381+0000 I COMMAND  [ftdc] serverStatus was very slow: { after basic: 91, after asserts: 192, after backgroundFlushing: 202, after connections: 213, after dur: 213, after extra_info: 273, after globalLock: 294, after locks: 324, after network: 354, after opLatencies: 354, after opcounters: 354, after opcountersRepl: 354, after repl: 385, after security: 405, after storageEngine: 435, after tcmalloc: 516, after wiredTiger: 587, at end: 1003 }
2016-12-28T07:27:04.442+0000 I COMMAND  [ftdc] serverStatus was very slow: { after basic: 150, after asserts: 312, after backgroundFlushing: 332, after connections: 443, after dur: 474, after extra_info: 535, after globalLock: 686, after locks: 1001, after network: 1162, after opLatencies: 1254, after opcounters: 1284, after opcountersRepl: 1284, after repl: 1325, after security: 1335, after storageEngine: 1446, after tcmalloc: 1702, after wiredTiger: 2178, at end: 2958 }
2016-12-28T07:27:07.362+0000 I -        [conn44] end connection 127.0.0.1:42594 (4 connections now open)
2016-12-28T07:27:13.660+0000 I -        [conn46] end connection 127.0.0.1:42598 (3 connections now open)
2016-12-28T07:27:13.698+0000 I COMMAND  [conn42] command admin.$cmd command: isMaster { ismaster: true } numYields:0 reslen:189 locks:{} protocol:op_query 101ms
2016-12-28T07:27:19.603+0000 I COMMAND  [ftdc] serverStatus was very slow: { after basic: 132, after asserts: 233, after backgroundFlushing: 264, after connections: 304, after dur: 314, after extra_info: 406, after globalLock: 547, after locks: 740, after network: 771, after opLatencies: 791, after opcounters: 801, after opcountersRepl: 801, after repl: 832, after security: 842, after storageEngine: 882, after tcmalloc: 913, after wiredTiger: 994, at end: 1309 }
2016-12-28T07:27:29.893+0000 I COMMAND  [conn45] command admin.$cmd command: isMaster { ismaster: true } numYields:0 reslen:189 locks:{} protocol:op_query 122ms
2016-12-28T07:27:42.844+0000 I COMMAND  [ftdc] serverStatus was very slow: { after basic: 61, after asserts: 122, after backgroundFlushing: 132, after connections: 152, after dur: 152, after extra_info: 172, after globalLock: 193, after locks: 213, after network: 223, after opLatencies: 243, after opcounters: 243, after opcountersRepl: 243, after repl: 264, after security: 274, after storageEngine: 314, after tcmalloc: 379, after wiredTiger: 694, at end: 1364 }
2016-12-28T07:27:45.568+0000 I COMMAND  [conn42] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/siloso-beach-party-2/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482910052462), url: "http://thehoneycombers.com/singapore/event/siloso-beach-party-2/", title: "Siloso Beach Party", category: "Music and Nightlife", startDate: new Date(1483142400000), endDate: new Date(1483142400000), location: "Siloso Beach, Sentosa", date: "Saturday, December 31", venue: "Siloso Beach, Sentosa", contact: "", website: "www.sentosa.com.sg", description: "Sentosa’s iconic countdown party at Siloso Beach is the place to welcome the New Year, with 12 hours of non-stop electronic music, Asia’s largest ...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/Siloso-Beach-Party.jpg", googleMapsAlt: null }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052462) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482910052462), url: "http://thehoneycombers.com/singapore/event/siloso-beach-party-2/", title: "Siloso Beach Party", category: "Music and Nightlife", startDate: new Date(1483142400000), endDate: new Date(1483142400000), location: "Siloso Beach, Sentosa", date: "Saturday, December 31", venue: "Siloso Beach, Sentosa", contact: "", website: "www.sentosa.com.sg", description: "Sentosa’s iconic countdown party at Siloso Beach is the place to welcome the New Year, with 12 hours of non-stop electronic music, Asia’s largest ...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/Siloso-Beach-Party.jpg", googleMapsAlt: null }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052462) } } keysExamined:0 docsExamined:61 nMatched:1 nModified:1 numYields:3 reslen:876 locks:{ Global: { acquireCount: { r: 4, w: 4 } }, Database: { acquireCount: { w: 4 } }, Collection: { acquireCount: { w: 4 } } } protocol:op_query 620ms
2016-12-28T07:27:47.524+0000 I COMMAND  [conn45] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/open-mic-night-at-mcgettigans/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482910052552), url: "http://thehoneycombers.com/singapore/event/open-mic-night-at-mcgettigans/", title: "Open Mic Night at McGettigan’s", category: "Music and Nightlife", startDate: new Date(1470614400000), endDate: new Date(1496620800000), location: "McGettigan's Clarke Quay", date: "Monday, August 8 - Monday, June 5", venue: "McGettigan's Clarke Quay", contact: "clarkequay@mcgettigans.com", website: "www.mcgettigans.com/mcgettigans-open-mic-mondays", description: "Join us for the newest open mic night in Singapore every Monday. The perfect opportunity to take to the stage in the heart of Clarke Quay. All perform...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/08/215660-Open-mic-night-850x400-banner.jpg", googleMapsAlt: null }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052552) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482910052552), url: "http://thehoneycombers.com/singapore/event/open-mic-night-at-mcgettigans/", title: "Open Mic Night at McGettigan’s", category: "Music and Nightlife", startDate: new Date(1470614400000), endDate: new Date(1496620800000), location: "McGettigan's Clarke Quay", date: "Monday, August 8 - Monday, June 5", venue: "McGettigan's Clarke Quay", contact: "clarkequay@mcgettigans.com", website: "www.mcgettigans.com/mcgettigans-open-mic-mondays", description: "Join us for the newest open mic night in Singapore every Monday. The perfect opportunity to take to the stage in the heart of Clarke Quay. All perform...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/08/215660-Open-mic-night-850x400-banner.jpg", googleMapsAlt: null }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052552) } } keysExamined:0 docsExamined:54 nMatched:1 nModified:1 numYields:3 reslen:940 locks:{ Global: { acquireCount: { r: 4, w: 4 } }, Database: { acquireCount: { w: 4 } }, Collection: { acquireCount: { w: 4 } } } protocol:op_query 1174ms
2016-12-28T07:27:48.677+0000 I COMMAND  [conn42] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/st-davids-society-of-singapore-annual-ball/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482910052552), url: "http://thehoneycombers.com/singapore/event/st-davids-society-of-singapore-annual-ball/", title: "St David’s Society of Singapore Annual Ball", category: "Music and Nightlife", startDate: new Date(1488569400000), endDate: new Date(1488589200000), location: "Four Seasons Hotel, 190 Orchard Blvd, Singapore 248646", date: "Friday, March 3 - Saturday, March 4", venue: "Four Seasons Hotel, 190 Orchard Blvd, Singapore 248646", contact: "williams.nia@gmail.com", website: "", description: "– BLACK TIE EVENT
– DRINKS RECEPTION FROM 7.30PM (INCLUDING ENTERTAINMENT)
– 5 COURSE TRADITIONAL WELSH THEMED MEAL AND FREE FLOW WINE / BEER.
�...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/722c0b-T-930x550.jpg", googleMapsAlt: "Singapore 248646" }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052552) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482910052552), url: "http://thehoneycombers.com/singapore/event/st-davids-society-of-singapore-annual-ball/", title: "St David’s Society of Singapore Annual Ball", category: "Music and Nightlife", startDate: new Date(1488569400000), endDate: new Date(1488589200000), location: "Four Seasons Hotel, 190 Orchard Blvd, Singapore 248646", date: "Friday, March 3 - Saturday, March 4", venue: "Four Seasons Hotel, 190 Orchard Blvd, Singapore 248646", contact: "williams.nia@gmail.com", website: "", description: "– BLACK TIE EVENT
– DRINKS RECEPTION FROM 7.30PM (INCLUDING ENTERTAINMENT)
– 5 COURSE TRADITIONAL WELSH THEMED MEAL AND FREE FLOW WINE / BEER.
�...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/722c0b-T-930x550.jpg", googleMapsAlt: "Singapore 248646" }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052552) } } keysExamined:0 docsExamined:62 nMatched:1 nModified:1 numYields:3 reslen:1097 locks:{ Global: { acquireCount: { r: 4, w: 4 } }, Database: { acquireCount: { w: 4 } }, Collection: { acquireCount: { w: 4 } } } protocol:op_query 1617ms
2016-12-28T07:27:49.899+0000 I COMMAND  [conn45] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/bring-me-the-horizon/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482910052553), url: "http://thehoneycombers.com/singapore/event/bring-me-the-horizon/", title: "BRING ME THE HORIZON", category: "Music and Nightlife", startDate: new Date(1485993600000), endDate: new Date(1485993600000), location: "D'Marquee, Downtown East, 1 Pasir Ris Close, Downtown East, Singapore 519599", date: "Thursday, February 2", venue: "D'Marquee, Downtown East, 1 Pasir Ris Close, Downtown East, Singapore 519599", contact: "concerts@lamcproductions.com", website: "www.lamcproductions.com/bring-me-the-horizon", description: "Rock out to one of UK’s most important metal bands as they perform hits like “Drown” and “Happy Song” from their latest studio album That’...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/08/bring-me-the-horizon.jpg", googleMapsAlt: "Singapore 519599" }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052553) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482910052553), url: "http://thehoneycombers.com/singapore/event/bring-me-the-horizon/", title: "BRING ME THE HORIZON", category: "Music and Nightlife", startDate: new Date(1485993600000), endDate: new Date(1485993600000), location: "D'Marquee, Downtown East, 1 Pasir Ris Close, Downtown East, Singapore 519599", date: "Thursday, February 2", venue: "D'Marquee, Downtown East, 1 Pasir Ris Close, Downtown East, Singapore 519599", contact: "concerts@lamcproductions.com", website: "www.lamcproductions.com/bring-me-the-horizon", description: "Rock out to one of UK’s most important metal bands as they perform hits like “Drown” and “Happy Song” from their latest studio album That’...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/08/bring-me-the-horizon.jpg", googleMapsAlt: "Singapore 519599" }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052553) } } keysExamined:0 docsExamined:58 nMatched:1 nModified:1 numYields:3 reslen:1057 locks:{ Global: { acquireCount: { r: 4, w: 4 } }, Database: { acquireCount: { w: 4 } }, Collection: { acquireCount: { w: 4 } } } protocol:op_query 1256ms
2016-12-28T07:27:50.412+0000 I COMMAND  [conn42] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/james-taylor-his-all-star-band-in-concert-singapore/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482910052553), url: "http://thehoneycombers.com/singapore/event/james-taylor-his-all-star-band-in-concert-singapore/", title: "JAMES TAYLOR & HIS ALL-STAR BAND IN CONCERT – SINGAPORE", category: "Music and Nightlife", startDate: new Date(1487707200000), endDate: new Date(1487635200000), location: "The Star Theatre, The Star Performing Arts Centre, 1 Vista Exchange Green, #04-01, 138617", date: "Tuesday, February 21", venue: "The Star Theatre, The Star Performing Arts Centre, 1 Vista Exchange Green, #04-01, 138617", contact: "admin@lushington.com", website: "www.sistic.com.sg/events/james0217", description: "Live Nation Lushington is proud to present five-time Grammy Award winner JAMES TAYLOR, performing live in Singapore with his All-Star Band this 21 Feb...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/5373b9-JamesTaylor_850x400.jpg", googleMapsAlt: "138617" }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052553) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482910052553), url: "http://thehoneycombers.com/singapore/event/james-taylor-his-all-star-band-in-concert-singapore/", title: "JAMES TAYLOR & HIS ALL-STAR BAND IN CONCERT – SINGAPORE", category: "Music and Nightlife", startDate: new Date(1487707200000), endDate: new Date(1487635200000), location: "The Star Theatre, The Star Performing Arts Centre, 1 Vista Exchange Green, #04-01, 138617", date: "Tuesday, February 21", venue: "The Star Theatre, The Star Performing Arts Centre, 1 Vista Exchange Green, #04-01, 138617", contact: "admin@lushington.com", website: "www.sistic.com.sg/events/james0217", description: "Live Nation Lushington is proud to present five-time Grammy Award winner JAMES TAYLOR, performing live in Singapore with his All-Star Band this 21 Feb...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/11/5373b9-JamesTaylor_850x400.jpg", googleMapsAlt: "138617" }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052553) } } keysExamined:0 docsExamined:63 nMatched:1 nModified:1 numYields:3 reslen:1202 locks:{ Global: { acquireCount: { r: 4, w: 4 } }, Database: { acquireCount: { w: 4 } }, Collection: { acquireCount: { w: 4 } } } protocol:op_query 1069ms
2016-12-28T07:27:51.588+0000 I COMMAND  [conn45] command excited.events command: findAndModify { findandmodify: "events", query: { url: "http://thehoneycombers.com/singapore/event/countdown-at-12/" }, new: false, remove: false, upsert: true, update: { $set: { updatedAt: new Date(1482910052577), url: "http://thehoneycombers.com/singapore/event/countdown-at-12/", title: "Countdown at 12", category: "Music and Nightlife", startDate: new Date(1483207200000), endDate: new Date(1483250400000), location: "Wave House Sentosa, 36 Siloso Beach Walk, Singapore", date: "Saturday, December 31 - Sunday, January 1", venue: "Wave House Sentosa, 36 Siloso Beach Walk, Singapore", contact: "shane@blackwhiteproductions.co", website: "blackwhiteproductions.com.sg", description: "Blackwhite Productions are back after their successful Atlantis Fright Night, a Halloween Special, in October 2016, with a beach countdown party like ...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/12/4c3666-12-Main-930x400.jpg", googleMapsAlt: null }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052577) } }, writeConcern: { w: 1 } } planSummary: COLLSCAN update: { $set: { updatedAt: new Date(1482910052577), url: "http://thehoneycombers.com/singapore/event/countdown-at-12/", title: "Countdown at 12", category: "Music and Nightlife", startDate: new Date(1483207200000), endDate: new Date(1483250400000), location: "Wave House Sentosa, 36 Siloso Beach Walk, Singapore", date: "Saturday, December 31 - Sunday, January 1", venue: "Wave House Sentosa, 36 Siloso Beach Walk, Singapore", contact: "shane@blackwhiteproductions.co", website: "blackwhiteproductions.com.sg", description: "Blackwhite Productions are back after their successful Atlantis Fright Night, a Halloween Special, in October 2016, with a beach countdown party like ...", pictureUrl: "http://d22ir9aoo7cbf6.cloudfront.net/wp-content/uploads/sites/2/2016/12/4c3666-12-Main-930x400.jpg", googleMapsAlt: null }, $setOnInsert: { __v: 0, createdAt: new Date(1482910052577) } } keysExamined:0 docsExamined:56 nMatched:1 nModified:1 numYields:3 reslen:1272 locks:{ Global: { acquireCount: { r: 4, w: 4 } }, Database: { acquireCount: { w: 4 } }, Collection: { acquireCount: { w: 4 } } } protocol:op_query 1323ms
